,home_team,away_team,home_team_goals,away_team_goals,home_team_age,away_team_age,date,home_rank,home_total_points,home_rank_change,home_previous_points,home_conf,away_rank,away_total_points,away_rank_change,away_previous_points,away_conf,hour
606,Kazakhstan,Norway,0,0,29.09090909090909,25.90909090909091,2024-09-06,120.0,1140.71,1.0,1140.71,UEFA,45.0,1455.43,4.0,1455.43,UEFA,14
607,Norway,Kazakhstan,5,0,25.727272727272727,27.545454545454547,2024-11-17,45.0,1455.43,4.0,1455.43,UEFA,120.0,1140.71,1.0,1140.71,UEFA,17
608,Serbia,Norway,1,0,27.818181818181817,26.545454545454547,2022-06-02,25.0,1547.38,2.0,1547.38,UEFA,45.0,1455.43,4.0,1455.43,UEFA,18
609,Norway,Serbia,0,2,25.90909090909091,26.545454545454547,2022-09-27,45.0,1455.43,4.0,1455.43,UEFA,25.0,1547.38,2.0,1547.38,UEFA,18
610,Israel,Norway,4,2,26.09090909090909,27.0,2025-03-25,77.0,1306.7,-1.0,1306.7,UEFA,45.0,1455.43,4.0,1455.43,UEFA,19
611,Norway,Israel,5,0,26.454545454545453,26.09090909090909,2025-10-11,45.0,1455.43,4.0,1455.43,UEFA,77.0,1306.7,-1.0,1306.7,UEFA,16
612,Norway,Armenia,9,0,25.363636363636363,26.818181818181817,2022-03-29,45.0,1455.43,4.0,1455.43,UEFA,92.0,1242.24,0.0,1242.24,UEFA,17
614,Costa Rica,New Zealand,0,1,28.90909090909091,25.545454545454547,2022-06-14,42.0,1464.06,-7.0,1437.43,CONCACAF,111.0,1161.66,1.0,1165.81,OFC,18
615,New Zealand,Tahiti,5,0,26.0,26.727272727272727,2024-06-27,111.0,1161.66,1.0,1165.81,OFC,159.0,1014.27,0.0,1014.27,OFC,0
616,New Zealand,Tahiti,3,0,25.454545454545453,29.0,2024-10-11,111.0,1161.66,1.0,1165.81,OFC,159.0,1014.27,0.0,1014.27,OFC,2
617,New Zealand,Tahiti,1,0,25.727272727272727,28.272727272727277,2022-03-27,111.0,1161.66,1.0,1165.81,OFC,159.0,1014.27,0.0,1014.27,OFC,17
618,New Zealand,Fiji,7,0,27.545454545454547,27.272727272727277,2025-03-21,111.0,1161.66,1.0,1165.81,OFC,162.0,996.27,1.0,996.27,OFC,6
619,New Zealand,Fiji,4,0,27.181818181818183,27.272727272727277,2022-03-21,111.0,1161.66,1.0,1165.81,OFC,162.0,996.27,1.0,996.27,OFC,17
620,Peru,New Zealand,0,1,30.09090909090909,25.90909090909091,2022-06-05,22.0,1563.45,0.0,1551.15,CONMEBOL,111.0,1161.66,1.0,1165.81,OFC,15
622,Samoa,New Zealand,8,0,23.0,25.545454545454547,2024-11-18,193.0,894.26,0.0,894.26,OFC,111.0,1161.66,1.0,1165.81,OFC,6
625,New Zealand,Chile,4,1,26.181818181818183,26.63636363636364,2026-03-30,111.0,1161.66,1.0,1165.81,OFC,26.0,1543.16,2.0,1543.42,CONMEBOL,6
626,New Caledonia,New Zealand,3,0,29.63636363636364,27.545454545454547,2025-03-24,153.0,1035.12,0.0,1035.12,OFC,111.0,1161.66,1.0,1165.81,OFC,6
627,New Zealand,New Caledonia,7,1,25.727272727272727,29.545454545454547,2022-03-24,111.0,1161.66,1.0,1165.81,OFC,153.0,1035.12,0.0,1035.12,OFC,17
628,New Zealand,Malaysia,4,0,24.818181818181817,27.272727272727277,2024-10-14,111.0,1161.66,1.0,1165.81,OFC,154.0,1034.53,0.0,1034.53,AFC,6
629,New Zealand,Finland,0,2,27.181818181818183,25.181818181818183,2026-03-27,111.0,1161.66,1.0,1165.81,OFC,57.0,1411.77,-1.0,1411.77,UEFA,6
630,Oman,New Zealand,0,0,27.0,26.545454545454547,2022-06-09,79.0,1301.0,0.0,1306.01,AFC,111.0,1161.66,1.0,1165.81,OFC,18
631,Norway,New Zealand,1,1,25.181818181818183,27.63636363636364,2025-10-14,45.0,1455.43,4.0,1455.43,UEFA,111.0,1161.66,1.0,1165.81,OFC,16
632,New Zealand,Solomon Islands,3,0,25.09090909090909,27.09090909090909,2024-06-18,111.0,1161.66,1.0,1165.81,OFC,142.0,1072.78,1.0,1072.78,OFC,4
633,Solomon Islands,New Zealand,5,0,27.272727272727277,26.363636363636363,2022-03-30,142.0,1072.78,1.0,1072.78,OFC,111.0,1161.66,1.0,1165.81,OFC,17
635,Vanuatu,New Zealand,4,0,27.545454545454547,26.09090909090909,2024-06-21,164.0,995.62,1.0,995.62,OFC,111.0,1161.66,1.0,1165.81,OFC,4
636,New Zealand,Vanuatu,3,0,25.363636363636363,27.545454545454547,2024-06-30,111.0,1161.66,1.0,1165.81,OFC,164.0,995.62,1.0,995.62,OFC,4
637,New Zealand,Vanuatu,8,1,26.90909090909091,28.181818181818183,2024-11-15,111.0,1161.66,1.0,1165.81,OFC,164.0,995.62,1.0,995.62,OFC,6
638,Greece,New Zealand,0,2,28.0,24.818181818181817,2023-11-17,55.0,1421.99,0.0,1421.99,UEFA,111.0,1161.66,1.0,1165.81,OFC,17
639,Poland,New Zealand,0,1,27.09090909090909,27.0,2025-10-09,28.0,1530.62,1.0,1530.62,UEFA,111.0,1161.66,1.0,1165.81,OFC,18
640,Colombia,New Zealand,1,2,29.363636363636363,28.181818181818183,2025-11-16,19.0,1585.89,3.0,1607.15,CONMEBOL,111.0,1161.66,1.0,1165.81,OFC,0
641,New Zealand,Ukraine,1,2,25.727272727272727,27.181818181818183,2025-06-10,111.0,1161.66,1.0,1165.81,OFC,27.0,1535.08,2.0,1535.08,UEFA,21
642,New Zealand,DR Congo,1,1,25.727272727272727,27.09090909090909,2023-10-13,111.0,1161.66,1.0,1165.81,OFC,66.0,1369.53,2.0,1375.64,CAF,16
643,Ivory Coast,Sierra Leone,4,1,26.90909090909091,25.545454545454547,2024-10-11,51.0,1439.62,-5.0,1417.86,CAF,107.0,1173.81,-1.0,1174.12,CAF,19
644,Sierra Leone,Ivory Coast,1,0,25.454545454545453,25.818181818181817,2024-10-15,107.0,1173.81,-1.0,1174.12,CAF,51.0,1439.62,-5.0,1417.86,CAF,16
645,Ivory Coast,Sierra Leone,5,1,26.272727272727277,23.545454545454547,2024-01-06,51.0,1439.62,-5.0,1417.86,CAF,107.0,1173.81,-1.0,1174.12,CAF,17
647,Gabon,Ivory Coast,0,0,30.0,26.90909090909091,2025-09-09,82.0,1290.65,-7.0,1262.0,CAF,51.0,1439.62,-5.0,1417.86,CAF,19
648,Ivory Coast,Gabon,1,0,26.63636363636364,28.818181818181817,2024-06-07,51.0,1439.62,-5.0,1417.86,CAF,82.0,1290.65,-7.0,1262.0,CAF,19
649,Ivory Coast,Kenya,3,0,25.90909090909091,24.0,2025-10-14,51.0,1439.62,-5.0,1417.86,CAF,103.0,1202.26,1.0,1202.26,CAF,19
650,Kenya,Ivory Coast,0,0,27.272727272727277,26.545454545454547,2024-06-11,103.0,1202.26,1.0,1202.26,CAF,51.0,1439.62,-5.0,1417.86,CAF,13
651,England,Ivory Coast,3,0,26.181818181818183,29.63636363636364,2022-03-29,5.0,1755.52,1.0,1755.52,UEFA,51.0,1439.62,-5.0,1417.86,CAF,18
652,Burundi,Ivory Coast,0,1,26.727272727272727,27.727272727272727,2025-03-21,141.0,1075.82,1.0,1075.82,CAF,51.0,1439.62,-5.0,1417.86,CAF,19
653,Ivory Coast,Burundi,1,0,26.0,25.727272727272727,2025-09-05,51.0,1439.62,-5.0,1417.86,CAF,141.0,1075.82,1.0,1075.82,CAF,19
654,Ivory Coast,Burundi,4,0,26.272727272727277,24.0,2022-11-16,51.0,1439.62,-5.0,1417.86,CAF,141.0,1075.82,1.0,1075.82,CAF,16
655,Saudi Arabia,Ivory Coast,1,0,27.0,26.363636363636363,2025-11-14,53.0,1433.95,2.0,1434.71,AFC,51.0,1439.62,-5.0,1417.86,CAF,16
656,New Zealand,Ivory Coast,1,0,26.363636363636363,27.454545454545453,2025-06-07,111.0,1161.66,1.0,1165.81,OFC,51.0,1439.62,-5.0,1417.86,CAF,23
657,Ivory Coast,Guinea-Bissau,2,0,26.272727272727277,27.818181818181817,2024-01-13,51.0,1439.62,-5.0,1417.86,CAF,113.0,1158.62,7.0,1177.14,CAF,20
658,France,Ivory Coast,2,1,28.09090909090909,29.0,2022-03-25,3.0,1786.15,0.0,1786.15,UEFA,51.0,1439.62,-5.0,1417.86,CAF,20
659,Canada,Ivory Coast,4,5,27.363636363636363,27.272727272727277,2025-06-11,33.0,1497.82,-7.0,1462.32,CONCACAF,51.0,1439.62,-5.0,1417.86,CAF,0
660,Ivory Coast,Togo,2,1,27.0,26.09090909090909,2022-09-24,51.0,1439.62,-5.0,1417.86,CAF,126.0,1133.24,2.0,1133.24,CAF,16
661,Ivory Coast,Guinea,3,1,26.454545454545453,26.272727272727277,2022-09-27,51.0,1439.62,-5.0,1417.86,CAF,81.0,1292.58,0.0,1298.32,CAF,18
662,Ivory Coast,Comoros,3,1,28.454545454545453,28.0,2023-03-24,51.0,1439.62,-5.0,1417.86,CAF,131.0,1126.2,-1.0,1117.65,CAF,16
663,Comoros,Ivory Coast,0,2,29.454545454545453,27.181818181818183,2023-03-28,131.0,1126.2,-1.0,1117.65,CAF,51.0,1439.62,-5.0,1417.86,CAF,19
664,Ivory Coast,Benin,2,2,27.545454545454547,26.0,2024-03-23,51.0,1439.62,-5.0,1417.86,CAF,83.0,1282.53,0.0,1282.53,CAF,16
665,Seychelles,Ivory Coast,0,7,25.63636363636364,25.454545454545453,2025-10-10,196.0,870.63,-1.0,870.63,CAF,51.0,1439.62,-5.0,1417.86,CAF,13
666,Ivory Coast,Seychelles,9,0,26.0,23.363636363636363,2023-11-17,51.0,1439.62,-5.0,1417.86,CAF,196.0,870.63,-1.0,870.63,CAF,19
667,Ivory Coast,Libya,1,0,25.181818181818183,0.0,2023-01-03,51.0,1439.62,-5.0,1417.86,CAF,118.0,1149.51,1.0,1151.06,CAF,15
668,Ivory Coast,Cameroon,1,1,25.90909090909091,24.272727272727277,2025-12-28,51.0,1439.62,-5.0,1417.86,CAF,38.0,1480.82,-12.0,1437.35,CAF,20
669,Ivory Coast,Zambia,2,0,25.09090909090909,26.727272727272727,2024-09-06,51.0,1439.62,-5.0,1417.86,CAF,88.0,1264.64,0.0,1264.64,CAF,19
670,Zambia,Ivory Coast,1,0,27.454545454545453,25.454545454545453,2024-11-15,88.0,1264.64,0.0,1264.64,CAF,51.0,1439.62,-5.0,1417.86,CAF,16
671,Zambia,Ivory Coast,3,0,27.181818181818183,28.181818181818183,2023-06-17,88.0,1264.64,0.0,1264.64,CAF,51.0,1439.62,-5.0,1417.86,CAF,13
672,Ivory Coast,Zambia,3,1,29.454545454545453,25.63636363636364,2022-06-03,51.0,1439.62,-5.0,1417.86,CAF,88.0,1264.64,0.0,1264.64,CAF,19
673,Ivory Coast,Morocco,1,1,25.0,26.90909090909091,2023-10-14,51.0,1439.62,-5.0,1417.86,CAF,24.0,1547.42,-4.0,1529.93,CAF,17
674,Oman,Ivory Coast,0,2,28.818181818181817,24.363636363636363,2025-11-18,79.0,1301.0,0.0,1306.01,AFC,51.0,1439.62,-5.0,1417.86,CAF,15
675,Egypt,Ivory Coast,3,2,30.545454545454547,25.545454545454547,2026-01-10,34.0,1497.05,-11.0,1451.77,CAF,51.0,1439.62,-5.0,1417.86,CAF,19
677,Uruguay,Ivory Coast,1,2,25.818181818181817,26.545454545454547,2024-03-26,16.0,1614.05,-1.0,1596.66,CONMEBOL,51.0,1439.62,-5.0,1417.86,CAF,19
678,Mali,Ivory Coast,1,2,27.181818181818183,28.727272727272727,2024-02-03,48.0,1446.49,-5.0,1427.98,CAF,51.0,1439.62,-5.0,1417.86,CAF,17
679,Ivory Coast,Mali,0,0,25.09090909090909,24.818181818181817,2023-09-12,51.0,1439.62,-5.0,1417.86,CAF,48.0,1446.49,-5.0,1427.98,CAF,19
680,Chad,Ivory Coast,0,2,25.454545454545453,25.545454545454547,2024-09-10,180.0,935.0,0.0,935.0,CAF,51.0,1439.62,-5.0,1417.86,CAF,19
681,Ivory Coast,Chad,4,0,26.0,24.363636363636363,2024-11-19,51.0,1439.62,-5.0,1417.86,CAF,180.0,935.0,0.0,935.0,CAF,16
682,Ivory Coast,Nigeria,0,1,26.90909090909091,27.454545454545453,2024-01-18,51.0,1439.62,-5.0,1417.86,CAF,32.0,1509.91,-4.0,1478.78,CAF,17
683,Nigeria,Ivory Coast,1,2,27.454545454545453,28.363636363636363,2024-02-11,32.0,1509.91,-4.0,1478.78,CAF,51.0,1439.62,-5.0,1417.86,CAF,20
686,Ivory Coast,Burkina Faso,3,0,25.545454545454547,27.545454545454547,2026-01-06,51.0,1439.62,-5.0,1417.86,CAF,56.0,1418.58,-4.0,1397.64,CAF,19
687,Burkina Faso,Ivory Coast,2,1,24.0,28.818181818181817,2022-11-19,56.0,1418.58,-4.0,1397.64,CAF,51.0,1439.62,-5.0,1417.86,CAF,16
688,Ivory Coast,Lesotho,1,0,24.545454545454547,27.09090909090909,2023-09-09,51.0,1439.62,-5.0,1417.86,CAF,146.0,1057.62,1.0,1057.62,CAF,16
689,Lesotho,Ivory Coast,0,0,27.545454545454547,28.90909090909091,2022-06-09,146.0,1057.62,1.0,1057.62,CAF,51.0,1439.62,-5.0,1417.86,CAF,17
690,Senegal,Ivory Coast,4,5,27.272727272727277,27.90909090909091,2024-01-29,18.0,1587.78,-2.0,1561.68,CAF,51.0,1439.62,-5.0,1417.86,CAF,20
691,Ivory Coast,Senegal,0,1,25.545454545454547,22.363636363636363,2023-01-14,51.0,1439.62,-5.0,1417.86,CAF,18.0,1587.78,-2.0,1561.68,CAF,19
692,Ivory Coast,Mozambique,1,0,26.727272727272727,29.454545454545453,2025-12-24,51.0,1439.62,-5.0,1417.86,CAF,117.0,1151.0,-1.0,1151.0,CAF,17
693,Ivory Coast,DR Congo,1,0,28.545454545454547,29.454545454545453,2024-02-07,51.0,1439.62,-5.0,1417.86,CAF,66.0,1369.53,2.0,1375.64,CAF,20
694,DR Congo,Ivory Coast,0,0,26.454545454545453,25.454545454545453,2023-01-18,66.0,1369.53,2.0,1375.64,CAF,51.0,1439.62,-5.0,1417.86,CAF,16
695,Algeria,Ivory Coast,1,0,27.181818181818183,25.363636363636363,2023-01-27,43.0,1460.93,14.0,1516.51,CAF,51.0,1439.62,-5.0,1417.86,CAF,16
697,Uganda,Ivory Coast,1,3,24.363636363636363,25.363636363636363,2023-01-22,84.0,1279.18,2.0,1285.28,CAF,51.0,1439.62,-5.0,1417.86,CAF,19
698,South Africa,Angola,2,1,26.545454545454547,29.63636363636364,2025-12-22,68.0,1358.24,0.0,1358.24,CAF,127.0,1131.72,1.0,1131.72,CAF,17
699,South Africa,Namibia,4,0,29.454545454545453,29.09090909090909,2024-01-21,68.0,1358.24,0.0,1358.24,CAF,110.0,1162.93,-2.0,1162.93,CAF,20
700,South Africa,Namibia,1,1,27.818181818181817,28.727272727272727,2023-07-05,68.0,1358.24,0.0,1358.24,CAF,110.0,1162.93,-2.0,1162.93,CAF,16
701,South Africa,Namibia,0,0,26.818181818181817,28.545454545454547,2023-09-09,68.0,1358.24,0.0,1358.24,CAF,110.0,1162.93,-2.0,1162.93,CAF,13
702,South Africa,Liberia,2,2,28.0,26.0,2023-03-24,68.0,1358.24,0.0,1358.24,CAF,145.0,1058.28,1.0,1058.28,CAF,16
703,Liberia,South Africa,1,2,25.454545454545453,28.545454545454547,2023-03-28,145.0,1058.28,1.0,1058.28,CAF,68.0,1358.24,0.0,1358.24,CAF,16
704,Niger,South Africa,0,0,23.7,29.363636363636363,2025-08-15,114.0,1158.39,1.0,1158.39,CAF,68.0,1358.24,0.0,1358.24,CAF,17
705,France,South Africa,5,0,28.55555555555556,28.0,2022-03-29,3.0,1786.15,0.0,1786.15,UEFA,68.0,1358.24,0.0,1358.24,CAF,19
706,South Africa,Eswatini,2,1,27.272727272727277,27.363636363636363,2023-07-11,68.0,1358.24,0.0,1358.24,CAF,147.0,1054.14,1.0,1054.14,CAF,16
707,South Africa,Eswatini,0,0,28.0,27.444444444444443,2023-10-13,68.0,1358.24,0.0,1358.24,CAF,147.0,1054.14,1.0,1054.14,CAF,16
708,South Africa,Guinea,2,1,29.90909090909091,23.0,2025-08-11,68.0,1358.24,0.0,1358.24,CAF,81.0,1292.58,0.0,1298.32,CAF,14
709,South Africa,Guinea,0,0,27.363636363636363,26.272727272727277,2022-03-25,68.0,1358.24,0.0,1358.24,CAF,81.0,1292.58,0.0,1298.32,CAF,17
710,South Africa,Panama,1,1,28.181818181818183,30.0,2026-03-27,68.0,1358.24,0.0,1358.24,CAF,63.0,1375.56,0.0,1379.34,CONCACAF,17
711,South Africa,Panama,1,2,26.63636363636364,28.181818181818183,2026-03-31,68.0,1358.24,0.0,1358.24,CAF,63.0,1375.56,0.0,1379.34,CONCACAF,17
712,South Africa,Benin,2,1,27.90909090909091,26.181818181818183,2023-11-18,68.0,1358.24,0.0,1358.24,CAF,83.0,1282.53,0.0,1282.53,CAF,13
713,South Africa,Tunisia,0,0,29.454545454545453,28.0,2024-01-24,68.0,1358.24,0.0,1358.24,CAF,36.0,1489.92,6.0,1512.72,CAF,17
714,Ivory Coast,South Africa,1,1,26.0,28.09090909090909,2023-10-17,51.0,1439.62,-5.0,1417.86,CAF,68.0,1358.24,0.0,1358.24,CAF,19
715,South Africa,Cameroon,1,2,27.363636363636363,25.272727272727277,2026-01-04,68.0,1358.24,0.0,1358.24,CAF,38.0,1480.82,-12.0,1437.35,CAF,19
716,South Africa,Botswana,2,1,27.545454545454547,25.09090909090909,2023-07-08,68.0,1358.24,0.0,1358.24,CAF,149.0,1051.59,1.0,1051.59,CAF,13
717,Rwanda,South Africa,2,0,26.272727272727277,28.181818181818183,2023-11-21,136.0,1097.16,1.0,1095.34,CAF,68.0,1358.24,0.0,1358.24,CAF,13
718,South Africa,Zambia,1,2,27.0,24.0,2023-07-14,68.0,1358.24,0.0,1358.24,CAF,88.0,1264.64,0.0,1264.64,CAF,16
719,Morocco,South Africa,0,2,27.454545454545453,29.454545454545453,2024-01-30,24.0,1547.42,-4.0,1529.93,CAF,68.0,1358.24,0.0,1358.24,CAF,20
720,South Africa,Morocco,2,1,29.363636363636363,27.272727272727277,2023-06-17,68.0,1358.24,0.0,1358.24,CAF,24.0,1547.42,-4.0,1529.93,CAF,15
721,Morocco,South Africa,2,1,26.90909090909091,27.363636363636363,2022-06-09,24.0,1547.42,-4.0,1529.93,CAF,68.0,1358.24,0.0,1358.24,CAF,19
722,Egypt,South Africa,1,0,30.63636363636364,26.727272727272727,2025-12-26,34.0,1497.05,-11.0,1451.77,CAF,68.0,1358.24,0.0,1358.24,CAF,15
723,Mali,South Africa,2,0,26.727272727272727,28.727272727272727,2024-01-16,48.0,1446.49,-5.0,1427.98,CAF,68.0,1358.24,0.0,1358.24,CAF,20
724,Cape Verde,South Africa,1,2,29.545454545454547,29.22222222222222,2024-02-03,73.0,1336.88,0.0,1339.48,CAF,68.0,1358.24,0.0,1358.24,CAF,20
725,Zimbabwe,South Africa,2,3,28.0,26.90909090909091,2025-12-29,122.0,1138.56,1.0,1138.44,CAF,68.0,1358.24,0.0,1358.24,CAF,16
726,Malawi,South Africa,3,5,23.727272727272727,25.1,2023-07-16,119.0,1145.08,-10.0,1127.21,CAF,68.0,1358.24,0.0,1358.24,CAF,13
727,South Africa,DR Congo,1,0,28.727272727272727,27.09090909090909,2023-09-12,68.0,1358.24,0.0,1358.24,CAF,66.0,1369.53,2.0,1375.64,CAF,15
728,Algeria,South Africa,1,1,28.63636363636364,29.181818181818183,2025-08-08,43.0,1460.93,14.0,1516.51,CAF,68.0,1358.24,0.0,1358.24,CAF,14
729,Uganda,South Africa,3,3,25.181818181818183,29.181818181818183,2025-08-18,84.0,1279.18,2.0,1285.28,CAF,68.0,1358.24,0.0,1358.24,CAF,17
730,Australia,Denmark,1,0,28.727272727272727,27.0,2022-11-30,37.0,1486.86,2.0,1484.88,AFC,9.0,1654.54,0.0,1654.54,UEFA,15
731,Australia,Peru,5,4,28.818181818181817,30.454545454545453,2022-06-13,37.0,1486.86,2.0,1484.88,AFC,22.0,1563.45,0.0,1551.15,CONMEBOL,18
732,England,Australia,1,0,27.181818181818183,28.0,2023-10-13,5.0,1755.52,1.0,1755.52,UEFA,37.0,1486.86,2.0,1484.88,AFC,18
733,Australia,Jordan,2,1,28.0,27.545454545454547,2022-06-01,37.0,1486.86,2.0,1484.88,AFC,90.0,1259.84,0.0,1255.69,AFC,18
736,Australia,Palestine,5,0,28.545454545454547,27.818181818181817,2024-06-11,37.0,1486.86,2.0,1484.88,AFC,100.0,1208.9,1.0,1208.9,AFC,12
737,Palestine,Australia,0,1,27.272727272727277,28.454545454545453,2023-11-21,100.0,1208.9,1.0,1208.9,AFC,37.0,1486.86,2.0,1484.88,AFC,14
738,Saudi Arabia,Australia,1,2,28.363636363636363,29.818181818181817,2025-06-10,53.0,1433.95,2.0,1434.71,AFC,37.0,1486.86,2.0,1484.88,AFC,18
739,Australia,Saudi Arabia,0,0,27.272727272727277,26.818181818181817,2024-11-14,37.0,1486.86,2.0,1484.88,AFC,53.0,1433.95,2.0,1434.71,AFC,9
740,Saudi Arabia,Australia,1,0,28.363636363636363,28.0,2022-03-29,53.0,1433.95,2.0,1434.71,AFC,37.0,1486.86,2.0,1484.88,AFC,18
741,Australia,New Zealand,1,0,26.727272727272727,29.0,2025-09-05,37.0,1486.86,2.0,1484.88,AFC,111.0,1161.66,1.0,1165.81,OFC,9
742,New Zealand,Australia,1,3,27.363636363636363,25.727272727272727,2025-09-09,111.0,1161.66,1.0,1165.81,OFC,37.0,1486.86,2.0,1484.88,AFC,7
743,Australia,New Zealand,2,0,26.818181818181817,25.363636363636363,2023-10-17,37.0,1486.86,2.0,1484.88,AFC,111.0,1161.66,1.0,1165.81,OFC,18
744,Australia,New Zealand,1,0,28.90909090909091,25.272727272727277,2022-09-22,37.0,1486.86,2.0,1484.88,AFC,111.0,1161.66,1.0,1165.81,OFC,10
745,New Zealand,Australia,0,2,25.09090909090909,26.0,2022-09-25,111.0,1161.66,1.0,1165.81,OFC,37.0,1486.86,2.0,1484.88,AFC,3
746,Australia,Bahrain,0,1,28.181818181818183,28.727272727272727,2024-09-05,37.0,1486.86,2.0,1484.88,AFC,89.0,1263.61,-2.0,1252.19,AFC,10
747,Bahrain,Australia,2,2,28.90909090909091,28.363636363636363,2024-11-19,89.0,1263.61,-2.0,1252.19,AFC,37.0,1486.86,2.0,1484.88,AFC,18
748,Bahrain,Australia,0,2,29.0,27.454545454545453,2024-01-06,89.0,1263.61,-2.0,1252.19,AFC,37.0,1486.86,2.0,1484.88,AFC,14
749,Bangladesh,Australia,0,2,25.454545454545453,25.90909090909091,2024-06-06,186.0,907.83,0.0,907.83,AFC,37.0,1486.86,2.0,1484.88,AFC,10
750,Australia,Bangladesh,7,0,27.181818181818183,23.90909090909091,2023-11-16,37.0,1486.86,2.0,1484.88,AFC,186.0,907.83,0.0,907.83,AFC,9
751,France,Australia,4,1,27.272727272727277,28.272727272727277,2022-11-22,3.0,1786.15,0.0,1786.15,UEFA,37.0,1486.86,2.0,1484.88,AFC,19
752,Canada,Australia,0,1,26.363636363636363,25.63636363636364,2025-10-10,33.0,1497.82,-7.0,1462.32,CONCACAF,37.0,1486.86,2.0,1484.88,AFC,23
753,Australia,Indonesia,5,1,29.90909090909091,25.454545454545453,2025-03-20,37.0,1486.86,2.0,1484.88,AFC,160.0,1001.61,-4.0,992.31,AFC,9
754,Australia,Indonesia,4,0,29.09090909090909,24.09090909090909,2024-01-28,37.0,1486.86,2.0,1484.88,AFC,160.0,1001.61,-4.0,992.31,AFC,11
755,Indonesia,Australia,0,0,23.63636363636364,27.90909090909091,2024-09-10,160.0,1001.61,-4.0,992.31,AFC,37.0,1486.86,2.0,1484.88,AFC,12
756,Australia,Curaçao,5,1,28.181818181818183,29.272727272727277,2026-03-31,37.0,1486.86,2.0,1484.88,AFC,80.0,1298.39,0.0,1298.39,CONCACAF,9
757,Tunisia,Australia,0,1,27.818181818181817,28.545454545454547,2022-11-26,36.0,1489.92,6.0,1512.72,CAF,37.0,1486.86,2.0,1484.88,AFC,10
759,Australia,Cameroon,1,0,27.545454545454547,24.545454545454547,2026-03-27,37.0,1486.86,2.0,1484.88,AFC,38.0,1480.82,-12.0,1437.35,CAF,9
761,Australia,Ecuador,3,1,28.63636363636364,25.0,2023-03-24,37.0,1486.86,2.0,1484.88,AFC,44.0,1458.63,-2.0,1448.27,CONMEBOL,9
762,Australia,Ecuador,1,2,27.818181818181817,25.454545454545453,2023-03-28,37.0,1486.86,2.0,1484.88,AFC,44.0,1458.63,-2.0,1448.27,CONMEBOL,8
763,Mexico,Australia,2,2,27.454545454545453,27.181818181818183,2023-09-10,12.0,1647.9,-2.0,1638.3,CONCACAF,37.0,1486.86,2.0,1484.88,AFC,2
764,Argentina,Australia,2,0,29.09090909090909,26.818181818181817,2023-06-15,4.0,1766.99,-1.0,1750.51,CONMEBOL,37.0,1486.86,2.0,1484.88,AFC,12
765,Argentina,Australia,2,1,27.90909090909091,28.09090909090909,2022-12-03,4.0,1766.99,-1.0,1750.51,CONMEBOL,37.0,1486.86,2.0,1484.88,AFC,19
766,Australia,India,2,0,29.63636363636364,29.454545454545453,2024-01-13,37.0,1486.86,2.0,1484.88,AFC,104.0,1182.75,0.0,1182.75,AFC,11
767,Australia,Lebanon,2,0,27.454545454545453,30.727272727272727,2024-03-21,37.0,1486.86,2.0,1484.88,AFC,95.0,1228.97,0.0,1233.0,AFC,9
768,Lebanon,Australia,0,5,31.09090909090909,28.818181818181817,2024-03-26,95.0,1228.97,0.0,1233.0,AFC,37.0,1486.86,2.0,1484.88,AFC,8
769,Australia,Japan,1,0,28.545454545454547,25.363636363636363,2025-06-05,37.0,1486.86,2.0,1484.88,AFC,23.0,1549.82,-3.0,1531.53,AFC,11
770,Japan,Australia,1,1,26.818181818181817,28.0,2024-10-15,23.0,1549.82,-3.0,1531.53,AFC,37.0,1486.86,2.0,1484.88,AFC,10
771,Australia,Japan,0,2,27.272727272727277,29.181818181818183,2022-03-24,37.0,1486.86,2.0,1484.88,AFC,23.0,1549.82,-3.0,1531.53,AFC,9
772,Syria,Australia,0,1,28.09090909090909,28.90909090909091,2024-01-18,91.0,1251.22,5.0,1268.54,AFC,37.0,1486.86,2.0,1484.88,AFC,11
773,Venezuela,Australia,1,0,25.0,25.545454545454547,2025-11-15,58.0,1411.45,-1.0,1409.14,CONMEBOL,37.0,1486.86,2.0,1484.88,AFC,2
774,Colombia,Australia,3,0,29.272727272727277,27.272727272727277,2025-11-19,19.0,1585.89,3.0,1607.15,CONMEBOL,37.0,1486.86,2.0,1484.88,AFC,1
776,Australia,Uzbekistan,1,1,27.63636363636364,27.09090909090909,2024-01-23,37.0,1486.86,2.0,1484.88,AFC,85.0,1277.02,1.0,1274.58,AFC,11
777,Ecuador,Costa Rica,3,1,27.363636363636363,25.181818181818183,2023-06-21,44.0,1458.63,-2.0,1448.27,CONMEBOL,42.0,1464.06,-7.0,1437.43,CONCACAF,0
778,Peru,Ecuador,0,0,32.36363636363637,24.545454545454547,2025-06-11,22.0,1563.45,0.0,1551.15,CONMEBOL,44.0,1458.63,-2.0,1448.27,CONMEBOL,1
779,Ecuador,Peru,1,0,26.63636363636364,30.63636363636364,2024-09-10,44.0,1458.63,-2.0,1448.27,CONMEBOL,22.0,1563.45,0.0,1551.15,CONMEBOL,21
781,Ecuador,Jamaica,3,1,24.63636363636364,27.90909090909091,2024-06-26,44.0,1458.63,-2.0,1448.27,CONMEBOL,62.0,1378.62,5.0,1412.13,CONCACAF,22
